created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2026-06-06T10:50:00+02:00,14636,22.55,53.22,0.000,0.000,978.47,,,,
2026-06-06T11:00:00+02:00,14637,22.25,54.85,0.000,0.000,978.47,,,,
2026-06-06T11:10:00+02:00,14638,22.90,52.29,0.000,0.000,978.50,,,,
2026-06-06T11:20:00+02:00,14639,22.88,52.36,0.000,0.000,978.55,,,,
2026-06-06T11:30:00+02:00,14640,22.81,49.44,0.000,0.000,978.58,,,,
2026-06-06T11:40:00+02:00,14641,23.36,50.58,0.000,0.000,978.62,,,,
2026-06-06T11:50:00+02:00,14642,23.04,49.47,0.000,0.000,978.69,,,,
2026-06-06T12:00:00+02:00,14643,23.84,49.98,0.000,0.000,978.74,,,,
2026-06-06T12:10:00+02:00,14644,24.47,49.30,0.000,0.000,978.81,,,,
2026-06-06T12:20:00+02:00,14645,24.14,47.27,0.000,0.000,978.87,,,,
2026-06-06T12:30:00+02:00,14646,24.36,48.49,0.000,0.000,978.94,,,,
2026-06-06T12:40:00+02:00,14647,24.53,48.34,0.000,0.000,978.99,,,,
2026-06-06T12:50:00+02:00,14648,25.20,50.83,0.000,0.000,979.01,,,,
2026-06-06T13:00:00+02:00,14649,24.56,49.93,0.000,0.000,979.00,,,,
2026-06-06T13:10:00+02:00,14650,24.77,49.58,0.000,0.000,979.01,,,,
2026-06-06T13:20:00+02:00,14651,25.11,52.56,0.000,0.000,979.00,,,,
2026-06-06T13:30:00+02:00,14652,25.02,50.68,0.000,0.000,979.00,,,,
2026-06-06T13:40:00+02:00,14653,24.94,50.30,0.000,0.000,979.01,,,,
2026-06-06T13:50:00+02:00,14654,25.20,51.12,0.000,0.000,979.00,,,,
2026-06-06T14:00:00+02:00,14655,25.39,47.72,0.000,0.000,978.98,,,,
2026-06-06T14:10:00+02:00,14656,26.36,49.96,0.000,0.000,978.94,,,,
2026-06-06T14:20:00+02:00,14657,26.26,48.96,0.000,0.000,978.97,,,,
2026-06-06T14:30:00+02:00,14658,26.17,46.60,0.000,0.000,978.99,,,,
2026-06-06T14:40:00+02:00,14659,26.25,45.71,0.000,0.000,979.00,,,,
2026-06-06T14:50:00+02:00,14660,26.06,46.96,0.000,0.000,979.03,,,,
2026-06-06T15:00:00+02:00,14661,26.18,46.08,0.000,0.000,979.05,,,,
2026-06-06T15:10:00+02:00,14662,26.63,46.76,0.000,0.000,979.05,,,,
2026-06-06T15:20:00+02:00,14663,25.57,48.75,0.000,0.000,979.08,,,,
2026-06-06T15:30:00+02:00,14664,26.82,47.41,0.000,0.000,979.08,,,,
2026-06-06T15:40:00+02:00,14665,26.45,45.33,0.000,0.000,979.08,,,,
2026-06-06T15:50:00+02:00,14666,26.04,48.35,0.000,0.000,979.08,,,,
2026-06-06T16:00:00+02:00,14667,27.52,47.15,0.000,0.000,979.08,,,,
2026-06-06T16:10:00+02:00,14668,27.01,46.01,0.000,0.000,979.08,,,,
2026-06-06T16:20:00+02:00,14669,25.15,48.63,0.000,0.000,979.06,,,,
2026-06-06T16:30:00+02:00,14670,25.74,48.68,0.000,0.000,979.06,,,,
2026-06-06T16:40:00+02:00,14671,26.04,48.02,0.000,0.000,979.02,,,,
2026-06-06T16:50:00+02:00,14672,25.22,50.74,0.000,0.000,979.00,,,,
2026-06-06T17:00:00+02:00,14673,25.75,49.05,0.000,0.000,978.98,,,,
2026-06-06T17:10:00+02:00,14674,26.42,49.22,0.000,0.000,978.98,,,,
2026-06-06T17:20:00+02:00,14675,24.94,51.53,0.000,0.000,978.98,,,,
2026-06-06T17:30:00+02:00,14676,25.77,50.44,0.000,0.000,978.97,,,,
2026-06-06T17:40:00+02:00,14677,25.15,50.56,0.000,0.000,978.95,,,,
2026-06-06T17:50:00+02:00,14678,24.67,53.49,0.000,0.000,978.97,,,,
2026-06-06T18:00:00+02:00,14679,24.94,52.35,0.000,0.000,979.00,,,,
2026-06-06T18:10:00+02:00,14680,25.11,52.34,0.000,0.000,979.00,,,,
2026-06-06T18:20:00+02:00,14681,25.15,53.09,0.000,0.000,979.00,,,,
2026-06-06T18:30:00+02:00,14682,25.49,51.63,0.000,0.000,979.01,,,,
2026-06-06T18:40:00+02:00,14683,24.94,50.48,0.000,0.000,979.01,,,,
2026-06-06T18:50:00+02:00,14684,24.77,52.31,0.000,0.000,978.99,,,,
2026-06-06T19:00:00+02:00,14685,24.44,54.16,0.000,0.000,979.00,,,,
2026-06-06T19:10:00+02:00,14686,24.56,52.05,0.000,0.000,979.03,,,,
2026-06-06T19:20:00+02:00,14687,24.23,52.65,0.000,0.000,979.05,,,,
2026-06-06T19:30:00+02:00,14688,23.72,52.72,0.000,0.000,979.11,,,,
2026-06-06T19:40:00+02:00,14689,22.90,53.66,0.000,0.000,979.19,,,,
2026-06-06T19:50:00+02:00,14690,22.55,55.55,0.000,0.000,979.27,,,,
2026-06-06T20:00:00+02:00,14691,22.14,56.62,0.000,0.000,979.34,,,,
2026-06-06T20:10:00+02:00,14692,22.01,57.29,0.000,0.000,979.45,,,,
2026-06-06T20:20:00+02:00,14693,22.22,56.96,0.000,0.000,979.54,,,,
2026-06-06T20:30:00+02:00,14694,21.96,58.25,0.000,0.000,979.64,,,,
2026-06-06T20:40:00+02:00,14695,21.48,59.84,0.000,0.000,979.73,,,,
2026-06-06T20:50:00+02:00,14696,20.81,62.60,0.000,0.000,979.82,,,,
2026-06-06T21:00:00+02:00,14697,20.28,64.93,0.000,0.000,979.95,,,,
2026-06-06T21:10:00+02:00,14698,20.08,66.21,0.000,0.000,980.10,,,,
2026-06-06T21:20:00+02:00,14699,19.81,67.92,0.000,0.000,980.23,,,,
2026-06-06T21:30:00+02:00,14700,19.67,69.13,0.000,0.000,980.38,,,,
2026-06-06T21:40:00+02:00,14701,19.45,70.66,0.000,0.000,980.49,,,,
2026-06-06T21:50:00+02:00,14702,19.20,72.30,0.000,0.000,980.65,,,,
2026-06-06T22:00:00+02:00,14703,19.12,73.12,0.000,0.000,980.81,,,,
2026-06-06T22:10:00+02:00,14704,18.91,74.65,0.000,0.000,980.93,,,,
2026-06-06T22:20:00+02:00,14705,18.54,76.27,0.000,0.000,981.04,,,,
2026-06-06T22:30:00+02:00,14706,18.34,77.33,0.000,0.000,981.14,,,,
2026-06-06T22:40:00+02:00,14707,18.20,77.78,0.000,0.000,981.28,,,,
2026-06-06T22:50:00+02:00,14708,18.05,78.66,0.000,0.000,981.38,,,,
2026-06-06T23:00:00+02:00,14709,18.02,78.31,0.000,0.000,981.50,,,,
2026-06-06T23:10:00+02:00,14710,17.92,79.61,0.000,0.000,981.59,,,,
2026-06-06T23:20:00+02:00,14711,17.78,80.19,0.000,0.000,981.68,,,,
2026-06-06T23:30:00+02:00,14712,17.55,81.34,0.000,0.000,981.78,,,,
2026-06-06T23:40:00+02:00,14713,17.58,80.76,0.000,0.000,981.86,,,,
2026-06-06T23:50:00+02:00,14714,17.41,82.34,0.000,0.000,981.93,,,,
2026-06-07T00:00:00+02:00,14715,17.27,82.22,0.000,0.000,982.01,,,,
2026-06-07T00:10:00+02:00,14716,17.17,82.35,0.000,0.000,982.08,,,,
2026-06-07T00:20:00+02:00,14717,17.22,83.41,0.000,0.000,982.17,,,,
2026-06-07T00:30:00+02:00,14718,17.02,84.84,0.000,0.000,982.24,,,,
2026-06-07T00:40:00+02:00,14719,17.10,84.27,0.000,0.000,982.32,,,,
2026-06-07T00:50:00+02:00,14720,16.90,84.99,0.000,0.000,982.37,,,,
2026-06-07T01:00:00+02:00,14721,16.88,84.80,0.000,0.000,982.40,,,,
2026-06-07T01:10:00+02:00,14722,16.72,84.99,0.000,0.000,982.43,,,,
2026-06-07T01:20:00+02:00,14723,16.73,85.19,0.000,0.000,982.47,,,,
2026-06-07T01:30:00+02:00,14724,16.62,84.91,0.000,0.000,982.49,,,,
2026-06-07T01:40:00+02:00,14725,16.60,85.02,0.000,0.000,982.52,,,,
2026-06-07T01:50:00+02:00,14726,16.58,86.33,0.000,0.000,982.53,,,,
2026-06-07T02:00:00+02:00,14727,16.45,85.43,0.000,0.000,982.52,,,,
2026-06-07T02:10:00+02:00,14728,16.37,86.22,0.000,0.000,982.52,,,,
2026-06-07T02:20:00+02:00,14729,16.30,86.62,0.000,0.000,982.52,,,,
2026-06-07T02:30:00+02:00,14730,16.38,87.75,0.000,0.000,982.52,,,,
2026-06-07T02:40:00+02:00,14731,16.34,88.18,0.000,0.000,982.54,,,,
2026-06-07T02:50:00+02:00,14732,16.34,88.08,0.000,0.000,982.59,,,,
2026-06-07T03:00:00+02:00,14733,16.33,87.42,0.000,0.000,982.62,,,,
2026-06-07T03:10:00+02:00,14734,16.31,88.40,0.000,0.000,982.65,,,,
2026-06-07T03:20:00+02:00,14735,16.14,87.87,0.000,0.000,982.67,,,,
2026-06-07T03:30:00+02:00,14736,16.14,87.59,0.000,0.000,982.66,,,,
2026-06-07T03:40:00+02:00,14737,16.14,88.68,0.000,0.000,982.67,,,,
2026-06-07T03:50:00+02:00,14738,16.13,89.58,0.000,0.000,982.68,,,,
2026-06-07T04:00:00+02:00,14739,16.04,89.31,0.000,0.000,982.68,,,,
2026-06-07T04:10:00+02:00,14740,16.03,90.65,0.000,0.000,982.68,,,,
2026-06-07T04:20:00+02:00,14741,16.13,90.86,0.000,0.000,982.65,,,,
2026-06-07T04:30:00+02:00,14742,16.25,91.43,0.000,0.000,982.63,,,,
2026-06-07T04:40:00+02:00,14743,16.44,90.15,0.000,0.000,982.64,,,,
2026-06-07T04:50:00+02:00,14744,16.50,90.22,0.000,0.000,982.65,,,,
2026-06-07T05:00:00+02:00,14745,16.47,90.58,0.000,0.000,982.64,,,,
2026-06-07T05:10:00+02:00,14746,16.37,90.80,0.000,0.000,982.65,,,,
2026-06-07T05:20:00+02:00,14747,16.45,90.24,0.000,0.000,982.70,,,,
2026-06-07T05:30:00+02:00,14748,16.45,90.50,0.000,0.000,982.73,,,,
2026-06-07T05:40:00+02:00,14749,16.41,91.02,0.000,0.000,982.76,,,,
2026-06-07T05:50:00+02:00,14750,16.34,91.02,0.000,0.000,982.82,,,,
2026-06-07T06:00:00+02:00,14751,16.38,91.02,0.000,0.000,982.89,,,,
2026-06-07T06:10:00+02:00,14752,16.27,91.11,0.000,0.000,982.95,,,,
2026-06-07T06:20:00+02:00,14753,16.30,90.94,0.000,0.000,983.02,,,,
2026-06-07T06:30:00+02:00,14754,16.33,91.46,0.000,0.000,983.08,,,,
2026-06-07T06:40:00+02:00,14755,16.51,91.25,0.000,0.000,983.14,,,,
2026-06-07T06:50:00+02:00,14756,16.73,90.48,0.000,0.000,983.23,,,,
2026-06-07T07:00:00+02:00,14757,16.89,89.88,0.000,0.000,983.31,,,,
2026-06-07T07:10:00+02:00,14758,17.05,89.33,0.000,0.000,983.37,,,,
2026-06-07T07:20:00+02:00,14759,16.90,89.93,0.000,0.000,983.42,,,,
2026-06-07T07:30:00+02:00,14760,17.00,89.60,0.000,0.000,983.45,,,,
2026-06-07T07:40:00+02:00,14761,16.86,89.83,0.000,0.000,983.50,,,,
2026-06-07T07:50:00+02:00,14762,17.20,88.82,0.000,0.000,983.54,,,,
2026-06-07T08:00:00+02:00,14763,16.75,89.87,0.000,0.000,983.60,,,,
2026-06-07T08:10:00+02:00,14764,16.96,89.63,0.000,0.000,983.66,,,,
2026-06-07T08:20:00+02:00,14765,17.23,89.01,0.000,0.000,983.73,,,,
2026-06-07T08:30:00+02:00,14766,17.28,88.93,0.000,0.000,983.81,,,,
2026-06-07T08:40:00+02:00,14767,17.30,88.81,0.000,0.000,983.86,,,,
2026-06-07T08:50:00+02:00,14768,17.70,88.00,0.000,0.000,983.87,,,,
2026-06-07T09:00:00+02:00,14769,17.78,86.95,0.000,0.000,983.88,,,,
2026-06-07T09:10:00+02:00,14770,17.96,87.04,0.000,0.000,983.90,,,,
2026-06-07T09:20:00+02:00,14771,17.84,86.37,0.000,0.000,983.94,,,,
2026-06-07T09:30:00+02:00,14772,17.92,86.31,0.000,0.000,983.98,,,,
2026-06-07T09:40:00+02:00,14773,17.92,86.95,0.000,0.000,984.02,,,,
2026-06-07T09:50:00+02:00,14774,18.22,87.09,0.000,0.000,984.02,,,,
2026-06-07T10:00:00+02:00,14775,18.50,85.88,0.000,0.000,984.06,,,,
2026-06-07T10:10:00+02:00,14776,19.15,84.85,0.000,0.000,984.05,,,,
2026-06-07T10:20:00+02:00,14777,19.84,83.13,0.000,0.000,984.01,,,,
2026-06-07T10:30:00+02:00,14778,20.42,81.87,0.000,0.000,983.98,,,,
2026-06-07T10:40:00+02:00,14779,21.45,79.03,0.000,0.000,983.94,,,,
2026-06-07T10:50:00+02:00,14780,22.51,75.73,0.000,0.000,983.90,,,,
2026-06-07T11:00:00+02:00,14781,23.28,74.15,0.000,0.000,983.88,,,,
2026-06-07T11:10:00+02:00,14782,23.67,71.69,0.000,0.000,983.85,,,,
2026-06-07T11:20:00+02:00,14783,24.53,69.03,0.000,0.000,983.82,,,,
2026-06-07T11:30:00+02:00,14784,25.25,63.93,0.000,0.000,983.78,,,,
2026-06-07T11:40:00+02:00,14785,25.56,60.19,0.000,0.000,983.76,,,,
2026-06-07T11:50:00+02:00,14786,26.25,56.51,0.000,0.000,983.74,,,,
2026-06-07T12:00:00+02:00,14787,26.63,53.47,0.000,0.000,983.73,,,,
2026-06-07T12:10:00+02:00,14788,27.04,48.65,0.000,0.000,983.73,,,,
2026-06-07T12:20:00+02:00,14789,27.08,44.64,0.000,0.000,983.73,,,,
2026-06-07T12:30:00+02:00,14790,26.95,43.12,0.000,0.000,983.69,,,,
2026-06-07T12:40:00+02:00,14791,27.56,40.31,0.000,0.000,983.67,,,,
2026-06-07T12:50:00+02:00,14792,27.25,45.35,0.000,0.000,983.67,,,,
2026-06-07T13:00:00+02:00,14793,27.67,44.24,0.000,0.000,983.66,,,,
2026-06-07T13:10:00+02:00,14794,28.29,43.86,0.000,0.000,983.63,,,,
2026-06-07T13:20:00+02:00,14795,28.13,47.05,0.000,0.000,983.59,,,,
2026-06-07T13:30:00+02:00,14796,28.10,46.72,0.000,0.000,983.55,,,,
2026-06-07T13:40:00+02:00,14797,28.29,45.06,0.000,0.000,983.51,,,,
2026-06-07T13:50:00+02:00,14798,28.33,46.77,0.000,0.000,983.43,,,,
2026-06-07T14:00:00+02:00,14799,28.34,45.16,0.000,0.000,983.35,,,,
2026-06-07T14:10:00+02:00,14800,28.78,44.28,0.000,0.000,983.27,,,,
2026-06-07T14:20:00+02:00,14801,29.13,45.96,0.000,0.000,983.20,,,,
2026-06-07T14:30:00+02:00,14802,29.65,43.08,0.000,0.000,983.14,,,,
2026-06-07T14:40:00+02:00,14803,29.74,43.08,0.000,0.000,983.09,,,,
2026-06-07T14:50:00+02:00,14804,29.76,44.66,0.000,0.000,983.05,,,,
2026-06-07T15:00:00+02:00,14805,29.64,41.29,0.000,0.000,983.04,,,,
2026-06-07T15:10:00+02:00,14806,29.71,44.04,0.000,0.000,982.99,,,,
2026-06-07T15:20:00+02:00,14807,30.37,41.13,0.000,0.000,982.93,,,,
2026-06-07T15:30:00+02:00,14808,30.40,40.43,0.000,0.000,982.85,,,,
2026-06-07T15:40:00+02:00,14809,30.29,41.41,0.000,0.000,982.77,,,,
2026-06-07T15:50:00+02:00,14810,31.08,41.93,0.000,0.000,982.68,,,,
2026-06-07T16:00:00+02:00,14811,30.88,43.07,0.000,0.000,982.63,,,,
2026-06-07T16:10:00+02:00,14812,29.34,41.71,0.000,0.000,982.56,,,,
2026-06-07T16:20:00+02:00,14813,29.62,43.63,0.000,0.000,982.54,,,,
2026-06-07T16:30:00+02:00,14814,29.57,41.67,0.000,0.000,982.49,,,,
2026-06-07T16:40:00+02:00,14815,29.95,45.02,0.000,0.000,982.44,,,,
2026-06-07T16:50:00+02:00,14816,28.66,45.75,0.000,0.000,982.40,,,,
2026-06-07T17:00:00+02:00,14817,29.41,44.24,0.000,0.000,982.37,,,,
2026-06-07T17:10:00+02:00,14818,29.69,46.68,0.000,0.000,982.32,,,,
2026-06-07T17:20:00+02:00,14819,29.50,43.90,0.000,0.000,982.27,,,,
2026-06-07T17:30:00+02:00,14820,28.93,46.42,0.000,0.000,982.22,,,,
2026-06-07T17:40:00+02:00,14821,29.58,44.48,0.000,0.000,982.16,,,,
2026-06-07T17:50:00+02:00,14822,28.31,45.24,0.000,0.000,982.10,,,,
2026-06-07T18:00:00+02:00,14823,28.48,42.80,0.000,0.000,982.04,,,,
2026-06-07T18:10:00+02:00,14824,27.31,47.91,0.000,0.000,981.97,,,,
2026-06-07T18:20:00+02:00,14825,26.90,50.63,0.000,0.000,981.92,,,,
2026-06-07T18:30:00+02:00,14826,27.93,51.43,0.000,0.000,981.90,,,,
2026-06-07T18:40:00+02:00,14827,28.33,51.09,0.000,0.000,981.86,,,,
2026-06-07T18:50:00+02:00,14828,27.93,54.07,0.000,0.000,981.82,,,,
2026-06-07T19:00:00+02:00,14829,27.22,54.94,0.000,0.000,981.81,,,,
2026-06-07T19:10:00+02:00,14830,26.87,55.96,0.000,0.000,981.84,,,,
2026-06-07T19:20:00+02:00,14831,26.42,58.64,0.000,0.000,981.85,,,,
2026-06-07T19:30:00+02:00,14832,26.43,59.21,0.000,0.000,981.87,,,,
2026-06-07T19:40:00+02:00,14833,25.73,59.24,0.000,0.000,981.90,,,,
2026-06-07T19:50:00+02:00,14834,25.53,58.12,0.000,0.000,981.90,,,,
2026-06-07T20:00:00+02:00,14835,24.98,57.16,0.000,0.000,981.92,,,,
2026-06-07T20:10:00+02:00,14836,24.47,55.24,0.000,0.000,981.92,,,,
2026-06-07T20:20:00+02:00,14837,24.12,53.56,0.000,0.000,981.93,,,,
2026-06-07T20:30:00+02:00,14838,23.65,54.23,0.000,0.000,981.92,,,,
2026-06-07T20:40:00+02:00,14839,23.36,54.92,0.000,0.000,981.96,,,,
2026-06-07T20:50:00+02:00,14840,22.98,55.26,0.000,0.000,982.01,,,,
2026-06-07T21:00:00+02:00,14841,22.62,55.08,0.000,0.000,982.05,,,,
2026-06-07T21:10:00+02:00,14842,22.22,55.16,0.000,0.000,982.07,,,,
2026-06-07T21:20:00+02:00,14843,22.04,56.13,0.000,0.000,982.09,,,,
2026-06-07T21:30:00+02:00,14844,21.80,56.61,0.000,0.000,982.12,,,,
2026-06-07T21:40:00+02:00,14845,21.56,57.56,0.000,0.000,982.18,,,,
2026-06-07T21:50:00+02:00,14846,21.35,58.38,0.000,0.000,982.22,,,,
2026-06-07T22:00:00+02:00,14847,21.31,59.65,0.000,0.000,982.29,,,,
2026-06-07T22:10:00+02:00,14848,21.12,60.31,0.000,0.000,982.32,,,,
2026-06-07T22:20:00+02:00,14849,21.12,60.35,0.000,0.000,982.34,,,,
2026-06-07T22:30:00+02:00,14850,20.91,61.12,0.000,0.000,982.39,,,,
2026-06-07T22:40:00+02:00,14851,20.66,61.49,0.000,0.000,982.45,,,,
2026-06-07T22:50:00+02:00,14852,20.55,62.87,0.000,0.000,982.51,,,,
2026-06-07T23:00:00+02:00,14853,20.48,62.02,0.000,0.000,982.54,,,,
2026-06-07T23:10:00+02:00,14854,20.05,63.51,0.000,0.000,982.58,,,,
2026-06-07T23:20:00+02:00,14855,20.11,64.23,0.000,0.000,982.63,,,,
2026-06-07T23:30:00+02:00,14856,20.04,65.17,0.000,0.000,982.67,,,,
2026-06-07T23:40:00+02:00,14857,19.70,66.48,0.000,0.000,982.68,,,,
2026-06-07T23:50:00+02:00,14858,19.56,67.28,0.000,0.000,982.67,,,,
2026-06-08T00:00:00+02:00,14859,19.50,67.97,0.000,0.000,982.68,,,,
2026-06-08T00:10:00+02:00,14860,19.49,67.57,0.000,0.000,982.67,,,,
2026-06-08T00:20:00+02:00,14861,19.26,68.62,0.000,0.000,982.65,,,,
2026-06-08T00:30:00+02:00,14862,19.12,69.40,0.000,0.000,982.64,,,,
2026-06-08T00:40:00+02:00,14863,18.89,69.99,0.000,0.000,982.62,,,,
2026-06-08T00:50:00+02:00,14864,18.68,70.55,0.000,0.000,982.62,,,,
2026-06-08T01:00:00+02:00,14865,18.51,71.05,0.000,0.000,982.61,,,,
2026-06-08T01:10:00+02:00,14866,18.49,71.18,0.000,0.000,982.59,,,,
2026-06-08T01:20:00+02:00,14867,18.23,72.12,0.000,0.000,982.57,,,,
2026-06-08T01:30:00+02:00,14868,18.20,71.60,0.000,0.000,982.57,,,,
2026-06-08T01:40:00+02:00,14869,18.13,71.81,0.000,0.000,982.55,,,,
2026-06-08T01:50:00+02:00,14870,18.30,70.64,0.000,0.000,982.57,,,,
2026-06-08T02:00:00+02:00,14871,18.13,70.76,0.000,0.000,982.58,,,,
2026-06-08T02:10:00+02:00,14872,17.95,71.29,0.000,0.000,982.59,,,,
2026-06-08T02:20:00+02:00,14873,17.82,71.87,0.000,0.000,982.61,,,,
2026-06-08T02:30:00+02:00,14874,17.79,71.91,0.000,0.000,982.63,,,,
2026-06-08T02:40:00+02:00,14875,17.65,72.43,0.000,0.000,982.62,,,,
2026-06-08T02:50:00+02:00,14876,17.47,73.01,0.000,0.000,982.61,,,,
2026-06-08T03:00:00+02:00,14877,17.33,73.68,0.000,0.000,982.62,,,,
2026-06-08T03:10:00+02:00,14878,17.12,74.58,0.000,0.000,982.60,,,,
2026-06-08T03:20:00+02:00,14879,17.09,74.59,0.000,0.000,982.60,,,,
2026-06-08T03:30:00+02:00,14880,16.98,75.12,0.000,0.000,982.58,,,,
2026-06-08T03:40:00+02:00,14881,16.83,75.65,0.000,0.000,982.54,,,,
2026-06-08T03:50:00+02:00,14882,16.75,75.92,0.000,0.000,982.52,,,,
2026-06-08T04:00:00+02:00,14883,16.75,75.91,0.000,0.000,982.48,,,,
2026-06-08T04:10:00+02:00,14884,16.68,75.92,0.000,0.000,982.44,,,,
2026-06-08T04:20:00+02:00,14885,16.60,75.98,0.000,0.000,982.37,,,,
2026-06-08T04:30:00+02:00,14886,16.60,75.90,0.000,0.000,982.31,,,,
2026-06-08T04:40:00+02:00,14887,16.64,75.70,0.000,0.000,982.23,,,,
2026-06-08T04:50:00+02:00,14888,16.64,75.68,0.000,0.000,982.20,,,,
2026-06-08T05:00:00+02:00,14889,16.30,77.06,0.000,0.000,982.20,,,,
2026-06-08T05:10:00+02:00,14890,16.18,77.80,0.000,0.000,982.20,,,,
2026-06-08T05:20:00+02:00,14891,16.00,78.74,0.000,0.000,982.20,,,,
2026-06-08T05:30:00+02:00,14892,15.95,78.80,0.000,0.000,982.17,,,,
2026-06-08T05:40:00+02:00,14893,15.93,78.69,0.000,0.000,982.15,,,,
2026-06-08T05:50:00+02:00,14894,15.97,78.38,0.000,0.000,982.13,,,,
2026-06-08T06:00:00+02:00,14895,15.96,78.48,0.000,0.000,982.11,,,,
2026-06-08T06:10:00+02:00,14896,16.17,77.46,0.000,0.000,982.09,,,,
2026-06-08T06:20:00+02:00,14897,16.16,77.60,0.000,0.000,982.10,,,,
2026-06-08T06:30:00+02:00,14898,16.27,77.47,0.000,0.000,982.08,,,,
2026-06-08T06:40:00+02:00,14899,16.16,78.69,0.000,0.000,982.09,,,,
2026-06-08T06:50:00+02:00,14900,16.21,78.15,0.000,0.000,982.09,,,,
2026-06-08T07:00:00+02:00,14901,16.37,78.02,0.000,0.000,982.08,,,,
2026-06-08T07:10:00+02:00,14902,16.52,77.67,0.000,0.000,982.06,,,,
2026-06-08T07:20:00+02:00,14903,16.61,77.32,0.000,0.000,982.04,,,,
2026-06-08T07:30:00+02:00,14904,16.72,78.06,0.000,0.000,982.04,,,,
2026-06-08T07:40:00+02:00,14905,16.55,79.35,0.000,0.000,982.05,,,,
2026-06-08T07:50:00+02:00,14906,16.52,79.69,0.000,0.000,982.08,,,,
2026-06-08T08:00:00+02:00,14907,16.81,78.80,0.000,0.000,982.11,,,,
2026-06-08T08:10:00+02:00,14908,16.95,78.22,0.000,0.000,982.10,,,,
2026-06-08T08:20:00+02:00,14909,17.24,78.19,0.000,0.000,982.09,,,,
2026-06-08T08:30:00+02:00,14910,17.55,79.62,0.000,0.000,982.11,,,,
2026-06-08T08:40:00+02:00,14911,17.82,78.63,0.000,0.000,982.15,,,,
2026-06-08T08:50:00+02:00,14912,18.05,75.80,0.000,0.000,982.21,,,,
2026-06-08T09:00:00+02:00,14913,18.30,75.76,0.000,0.000,982.22,,,,
2026-06-08T09:10:00+02:00,14914,18.61,74.80,0.000,0.000,982.23,,,,
2026-06-08T09:20:00+02:00,14915,19.05,73.22,0.000,0.000,982.23,,,,
2026-06-08T09:30:00+02:00,14916,19.35,67.97,0.000,0.000,982.25,,,,
2026-06-08T09:40:00+02:00,14917,19.73,68.00,0.000,0.000,982.29,,,,
2026-06-08T09:50:00+02:00,14918,20.07,67.21,0.000,0.000,982.30,,,,
2026-06-08T10:00:00+02:00,14919,20.80,65.67,0.000,0.000,982.29,,,,
2026-06-08T10:10:00+02:00,14920,21.18,63.01,0.000,0.000,982.28,,,,
2026-06-08T10:20:00+02:00,14921,21.73,62.31,0.000,0.000,982.28,,,,
2026-06-08T10:30:00+02:00,14922,22.24,60.34,0.000,0.000,982.28,,,,
2026-06-08T10:40:00+02:00,14923,23.26,57.86,0.000,0.000,982.27,,,,
2026-06-08T10:50:00+02:00,14924,23.95,56.10,0.000,0.000,982.24,,,,
2026-06-08T11:00:00+02:00,14925,24.49,53.05,0.000,0.000,982.17,,,,
2026-06-08T11:10:00+02:00,14926,25.39,52.22,0.000,0.000,982.13,,,,
2026-06-08T11:20:00+02:00,14927,25.63,52.84,0.000,0.000,982.06,,,,
2026-06-08T11:30:00+02:00,14928,25.81,51.05,0.000,0.000,981.99,,,,
2026-06-08T11:40:00+02:00,14929,26.25,49.75,0.000,0.000,981.95,,,,
2026-06-08T11:50:00+02:00,14930,26.38,50.59,0.000,0.000,981.91,,,,
2026-06-08T12:00:00+02:00,14931,26.88,48.48,0.000,0.000,981.85,,,,
2026-06-08T12:10:00+02:00,14932,27.16,44.82,0.000,0.000,981.81,,,,
2026-06-08T12:20:00+02:00,14933,26.91,43.67,0.000,0.000,981.77,,,,
2026-06-08T12:30:00+02:00,14934,27.28,42.89,0.000,0.000,981.71,,,,
2026-06-08T12:40:00+02:00,14935,27.51,43.42,0.000,0.000,981.65,,,,
2026-06-08T12:50:00+02:00,14936,28.10,40.87,0.000,0.000,981.59,,,,
2026-06-08T13:00:00+02:00,14937,28.55,41.90,0.000,0.000,981.53,,,,
2026-06-08T13:10:00+02:00,14938,28.01,41.77,0.000,0.000,981.47,,,,
2026-06-08T13:20:00+02:00,14939,28.43,43.12,0.000,0.000,981.39,,,,
2026-06-08T13:30:00+02:00,14940,28.76,44.01,0.000,0.000,981.34,,,,
2026-06-08T13:40:00+02:00,14941,29.07,39.94,0.000,0.000,981.29,,,,
2026-06-08T13:50:00+02:00,14942,28.66,43.74,0.000,0.000,981.22,,,,
2026-06-08T14:00:00+02:00,14943,28.96,45.93,0.000,0.000,981.13,,,,
2026-06-08T14:10:00+02:00,14944,29.26,42.35,0.000,0.000,981.07,,,,
2026-06-08T14:20:00+02:00,14945,29.38,40.53,0.000,0.000,980.97,,,,
2026-06-08T14:30:00+02:00,14946,29.47,42.44,0.000,0.000,980.87,,,,
2026-06-08T14:40:00+02:00,14947,29.59,43.80,0.000,0.000,980.76,,,,
2026-06-08T14:50:00+02:00,14948,30.05,40.98,0.000,0.000,980.64,,,,
2026-06-08T15:00:00+02:00,14949,30.08,41.35,0.000,0.000,980.51,,,,
2026-06-08T15:10:00+02:00,14950,30.63,41.27,0.000,0.000,980.38,,,,
2026-06-08T15:20:00+02:00,14951,30.50,41.96,0.000,0.000,980.28,,,,
2026-06-08T15:30:00+02:00,14952,30.89,42.14,0.000,0.000,980.20,,,,
